location,skill,count
"Hazlehurst, GA",customer service,1
"Hazlehurst, GA",management,3
"Hazlehurst, GA",marketing,1
"Hazlehurst, GA",other,2
"Hazlehurst, GA",sales,2
"Hazlehurst, GA",training,2
"Hazlehurst, MS",customer service,1
"Hazlehurst, MS",education,1
"Hazlehurst, MS",other,1
"Hazlehurst, MS",sales,1
"Hazlehurst, MS",training,1
"Hazleton, PA",customer service,2
"Hazleton, PA",design,3
"Hazleton, PA",distribution,4
"Hazleton, PA",education,6
"Hazleton, PA",engineering,1
"Hazleton, PA",human resources,3
"Hazleton, PA",legal,2
"Hazleton, PA",management,8
"Hazleton, PA",manufacturing,2
"Hazleton, PA",other,9
"Hazleton, PA",production,6
"Hazleton, PA",research,2
"Hazleton, PA",sales,2
"Hazleton, PA",science,1
"Hazleton, PA",supply chain,6
"Hazleton, PA",training,6
"Headquarters, KY",consulting,1
"Headquarters, KY",education,1
"Headquarters, KY",management,1
"Headquarters, KY",other,1
"Headquarters, KY",project management,1
"Headquarters, KY",training,1
"Healdsburg, CA",administrative,1
"Healdsburg, CA",consulting,1
"Healdsburg, CA",customer service,1
"Healdsburg, CA",design,1
"Healdsburg, CA",education,3
"Healdsburg, CA",finance,1
"Healdsburg, CA",legal,3
"Healdsburg, CA",management,4
"Healdsburg, CA",marketing,2
"Healdsburg, CA",other,3
"Healdsburg, CA",production,1
"Healdsburg, CA",purchasing,1
"Healdsburg, CA",quality assurance,1
"Healdsburg, CA",sales,1
"Healdsburg, CA",science,1
"Healdsburg, CA",supply chain,1
"Healdsburg, CA",training,4
"Heartland, TX",customer service,1
"Heartland, TX",design,1
"Heartland, TX",education,1
"Heartland, TX",management,1
"Heartland, TX",sales,1
"Heaters, WV",education,1
"Heaters, WV",manufacturing,1
"Heaters, WV",other,1
"Heaters, WV",science,1
"Heaters, WV",training,1
"Heath, OH",customer service,1
"Heath, OH",education,1
"Heath, OH",other,2
"Heath, OH",sales,1
"Heath, OH",training,1
"Heathrow, FL",design,1
"Heathrow, FL",management,1
"Heathrow, FL",marketing,1
"Heathrow, FL",other,1
"Heathrow, FL",sales,1
"Heathrow, FL",training,1
"Heber City, UT",design,1
"Heber City, UT",engineering,1
"Heber City, UT",management,1
"Heber City, UT",other,1
"Heber City, UT",project management,1
"Heber City, UT",research,1
"Heber City, UT",sales,1
"Hebron, CT",education,1
"Hebron, CT",other,1
"Hebron, CT",sales,1
"Hebron, CT",training,1
"Hebron, KY",administrative,1
"Hebron, KY",customer service,4
"Hebron, KY",design,3
"Hebron, KY",education,3
"Hebron, KY",engineering,1
"Hebron, KY",information technology,1
"Hebron, KY",legal,3
"Hebron, KY",management,8
"Hebron, KY",manufacturing,7
"Hebron, KY",marketing,1
"Hebron, KY",other,10
"Hebron, KY",production,3
"Hebron, KY",purchasing,2
"Hebron, KY",quality assurance,1
"Hebron, KY",research,2
"Hebron, KY",sales,2
"Hebron, KY",science,3
"Hebron, KY",supply chain,2
"Hebron, KY",training,8
"Hebron, OH",manufacturing,1
"Hebron, OH",training,1
"Heflin, AL",design,1
"Heflin, AL",engineering,1
"Heflin, AL",management,1
"Heflin, AL",manufacturing,1
"Heflin, AL",other,1
"Helena, AL",advertising,1
"Helena, AL",management,1
"Helena, AL",marketing,1
"Helena, AL",other,1
"Helena, AL",production,1
"Helena, AL",science,1
"Helena, MT",consulting,1
"Helena, MT",customer service,2
"Helena, MT",design,2
"Helena, MT",education,8
"Helena, MT",engineering,1
"Helena, MT",finance,2
"Helena, MT",human resources,2
"Helena, MT",legal,6
"Helena, MT",management,7
"Helena, MT",marketing,1
"Helena, MT",other,10
"Helena, MT",production,2
"Helena, MT",project management,2
"Helena, MT",quality assurance,1
"Helena, MT",research,2
"Helena, MT",sales,3
"Helena, MT",science,1
"Helena, MT",training,3
"Hellertown, PA",education,1
"Helotes, TX",other,1
"Hemet, CA",analyst,1
"Hemet, CA",design,1
"Hemet, CA",distribution,1
"Hemet, CA",education,1
"Hemet, CA",finance,1
"Hemet, CA",legal,1
"Hemet, CA",management,2
"Hemet, CA",manufacturing,1
"Hemet, CA",other,4
"Hemet, CA",sales,2
"Hemet, CA",training,1
"Hempstead, NY",administrative,2
"Hempstead, NY",business development,1
"Hempstead, NY",consulting,1
"Hempstead, NY",customer service,2
"Hempstead, NY",design,1
"Hempstead, NY",education,3
"Hempstead, NY",engineering,1
"Hempstead, NY",human resources,1
"Hempstead, NY",legal,1
"Hempstead, NY",management,4
"Hempstead, NY",other,3
"Hempstead, NY",production,2
"Hempstead, NY",project management,1
"Hempstead, NY",purchasing,1
"Hempstead, NY",sales,4
"Hempstead, NY",science,1
"Hempstead, NY",training,4
"Hempstead, TX",customer service,1
"Hempstead, TX",other,1
"Henderson County, NC",customer service,1
"Henderson County, NC",education,1
"Henderson County, NC",other,1
"Henderson, CO",administrative,4
"Henderson, CO",consulting,1
"Henderson, CO",customer service,5
"Henderson, CO",design,3
